citing_opinion_id,cited_opinion_id
1042492,1358775
1042492,727330
1042492,607885
1042492,59472
1042492,768952
1042492,172046
1042492,1451735
1042492,118244
1042492,42591
1042492,738523
1042492,697693
1042492,118245
1042492,111712
1042492,203745
1042492,774114
1042492,478435
1042492,145636
1042492,789221
1042492,62950
1042492,307153
1042492,773995
1042492,762064
1042492,793515
1042492,69743
1042492,102259
1042492,772085
1042492,455927
1042492,727289
1042492,112252
1042492,774397
1042492,794878
1045464,1775654
1045464,1060680
1045464,1620047
1045464,108497
1045464,1747923
1045464,110676
1045464,1672350
1048246,1058609
1050936,2443840
1050936,1060321
1050936,1520677
1050936,2427953
1050936,2462368
1050936,1784396
1050936,1663726
1050936,2456081
1050936,1518420
1050936,2410270
1050936,1736440
1050936,110138
1050936,1518815
1050936,111228
1050936,2385438
1050936,1728613
1053652,1058130
1053652,145659
1053652,1073452
1056254,1060512
1056254,1060481
1056254,111170
1056254,1768323
182334,1722972
1056254,1060938
1056254,1784396
1056254,1769614
1056254,1080818
1056254,2372597
1056254,1061016
1056254,1760729
1056254,2277242
1058795,1385506
1058795,1059683
1058795,1059752
1058795,1058859
1058795,1262926
1058795,1060049
1058795,1242787
1058795,1058838
1058795,1239674
1058795,1059516
1061371,1311649
1061371,1064315
1061371,1066788
1061371,1067301
1061371,1058374
1061371,1347783
1061371,1058568
1061371,1061852
1061371,1058983
1061371,1379532
1061371,1219981
1061371,1062063
1061371,1067728
1061371,1058727
1061371,1058863
1061371,1064284
1061371,1059037
1061371,1058397
1063867,1064288
1063867,1395108
1063867,1063781
1063867,1064199
1063867,1062764
1063867,1066157
1063867,1068302
1063867,1409360
1063867,1063123
1063867,1087668
1063867,1058454
1063867,1059352
1063867,1349204
1063867,118044
1063867,1212447
1066306,1385496
1066306,1066841
1066306,1067739
1066306,1333232
1066306,108215
1068570,3892578
1068570,3895013
1068570,3891782
1068570,3895019
1068570,3891212
1068570,3895261
1068570,1060437
1068570,3893334
1068570,2366071
1068570,2465689
1068570,1060381
1070701,2385619
1070701,1518420
1070701,2107500
1070701,1663726
1070701,1747577
1070701,1484157
1039209,1211136
1039209,3999074
1039209,2609405
1039209,4000983
1042504,1207193
1042504,2587709
1045476,1060512
1045476,1494902
1048234,1057697
1048234,1495140
1048234,2426632
1048234,1576940
1048234,1057714
1048234,2450127
1048234,1057576
1048234,1519058
1048234,1060435
1048234,1060437
1048234,2412281
1048234,1058201
1050949,1060512
1050949,111170
1050949,425219
1050949,2461384
1050949,1060938
1050949,1769614
1050949,1061007
1050949,111539
1050949,1060366
1050949,2459031
1050949,2277242
1050949,107951
1050949,1746202
1053613,101643
1053613,2451726
1053613,2355344
1053613,108377
1053613,110235
1053613,1874589
1053613,1060395
1053613,106285
1053613,769717
1053613,106936
1053613,107636
1053613,1354429
1053613,112448
1053613,1630405
1053613,2409928
1053613,2436556
1053613,1060948
1053613,1520270
1053613,131161
1053613,112475
1053613,1060457
1053613,1736560
1053613,1073268
1053613,1060855
1056273,1564448
1056273,136995
1056273,2384392
1056273,2362733
1056273,2411822
1056273,1716648
1056273,1518420
1056273,2464056
1056273,1740283
1058797,1306273
1058797,1058979
1058797,1363398
1058797,1363879
1058797,1157288
1058797,1330634
1058797,1059154
1058797,1283789
1058797,1059922
1058797,1333620
1058797,1059478
1058797,1063418
1042888,767967
1045765,1044024
1045765,1058130
1048534,122258
1048534,118359
1051247,1377348
1051247,1796007
1051247,1657265
1051247,1476946
1051247,1080819
1051247,2428152
1051247,1353500
1051247,2441245
1053938,2431776
1053938,1060580
1053938,1060647
1053938,1352681
1053938,2406092
1053938,1061007
1053938,1056914
1053938,1074133
1053938,1471450
1053938,1060559
1053938,1077749
1056551,2419096
1059051,1354753
1059051,1385552
1059051,3352784
1059051,1235375
1059051,1341232
1059051,1385523
1059051,1060120
1059051,1059641
1059051,1392093
1061643,1277505
1061643,1067172
1061643,1348362
1061643,1334286
1061643,1064112
1061643,1064059
1061643,1067370
1064147,1399554
1064147,1064454
1064147,1347625
1064147,1307180
1064147,1341074
1064147,1063605
1064147,1065977
1066553,1063728
1066553,1376553
1066553,1064335
1066553,1065776
1066553,1248414
1066553,1288121
1066553,1220025
1066553,1249598
1066553,1341801
1068815,1060859
1068815,1793499
1068815,1517039
1070912,2427041
1070912,2460005
1070912,1637985
1070912,1074410
1070912,1524849
1070912,1081330
1070912,1775317
1070912,1060982
1072911,1060514
1072911,2416645
1072911,1060560
1072911,1733713
1072911,1529653
1072911,1451606
1072911,1638328
1072911,1740283
1074705,326849
1074705,111170
1074705,445130
1074705,1784396
1074705,2388301
1074705,1769614
1074705,110256
1074705,1061016
1074705,2208633
1076304,1245656
1076304,1327825
1076304,1359194
1076304,1067856
1076304,1363722
1077764,1302184
1077764,1328425
1077764,1305803
1077764,1156145
1077764,1331065
1079040,1297255
1079040,1376491
1079040,1156145
1079040,1293849
1079040,1256409
1079040,110045
1080173,2429793
1080173,1504325
1080173,1637663
1081009,1513024
1081009,1060866
1081009,1755911
1081009,2384642
1081009,2454551
1081009,1515800
1081009,1520677
1081009,1569064
1081009,2413866
1081009,1717810
1081009,1622708
1081009,110138
1081009,2443840
1081009,2406852
1081009,1522629
1081009,2378841
1081009,1781595
1081009,1653946
1081009,2374110
1081009,2362733
1081009,2431350
1081009,107898
1081775,1523988
1081775,2433095
1081775,1519215
1081775,1618163
1081775,2372340
1081775,1688277
1081775,1751575
1081775,2438105
1082343,1715073
1082343,2451593
1082343,2457515
1082343,1509876
1082343,2407542
1082343,1730505
1082772,2443840
1082772,2439717
1082772,2419689
1082772,2431765
1082772,1061017
1082772,110138
1082772,1653946
1083081,105249
1083081,2451842
1083081,575889
1083081,1654181
1083081,1734663
1083081,418056
1083081,110379
1083081,1503661
1083081,389165
1083081,1576400
1083081,1751921
1083081,2383667
1083081,1624347
1083081,2405637
1083256,110138
1083256,1740283
1083256,1786559
1083430,107729
1039508,777634
1039508,106598
1039508,597487
1039508,111514
1039508,110138
1039508,755519
1042863,112902
1042863,112647
1042863,106761
1042863,503442
1042863,673822
1042863,453414
1042863,347431
1042863,216875
1042863,108334
1042863,110140
1042863,714813
1042863,386879
1042863,377032
1042863,509006
1042863,111185
1042863,1751
1042863,783976
1042863,111164
1042863,422254
1042863,107247
1042863,769394
1042863,251130
1045763,2408428
1045763,1058413
1045763,1058533
1048535,122258
1048535,118359
1051203,2335489
1051203,1384193
1051203,1796749
1051203,1069074
1051203,1073566
1051203,2426528
1051203,1667361
1051203,1792036
1051203,1775146
1051203,2466603
1051203,1067566
1051203,1657265
1051203,2450337
1051203,1076425
1051203,1060984
1051203,2371795
1051203,1370967
1051203,2334690
1051203,1774312
1051203,1757801
1051203,3891693
1051203,1788264
1051203,1060435
1051203,2428152
1051203,1052921
1051203,2407314
1053917,1075983
1053917,1077323
1053917,1060708
1053917,1520677
1053917,1636806
1053917,2363163
1053917,1060457
1053917,1060523
1053917,2362733
1053917,1060765
1053917,1639295
1053917,2456081
1053917,1751570
1053917,1504696
1053917,1531833
1053917,1058651
1053917,1060573
1053917,2408703
1056552,2419096
1056552,1471450
1059043,784736
1059043,1305474
1059043,1059506
1059043,1243189
1059043,1243193
1059043,1271610
1059043,1290269
1059043,1306014
1061646,1058952
1061646,1058657
1061646,1059603
1061646,145814
1061646,1066555
1064139,1374948
1064139,1065098
1064139,1064109
1064139,1256751
1064139,1062834
1064139,1312979
1064139,1063348
1064139,1059381
1064139,1250039
1064139,1256303
1064139,109695
1066558,1067008
1066558,1321474
1066558,1059459
1066558,1363879
1066558,1067211
1066558,1301058
1066558,1067152
1066558,1063875
1066558,1333620
1066558,1059230
1066558,1277405
1066558,1066046
1068828,1059619
1070931,1519651
1070931,1376486
1070931,1716648
1070931,1688304
1070931,2416465
1070931,2459747
1070931,1740283
1072933,2468521
1072933,1060346
1074726,2384257
1074726,2363163
1074726,2406024
1074726,1060681
1074726,1720938
1074726,1740283
1074726,1516927
1076320,1290032
1076320,1379906
1076320,1067900
1077776,1242445
1079044,1765169
1079044,1683879
1079044,1732830
1079044,438881
1080164,2249009
1080164,1781691
1080164,710325
1080164,1721502
1081048,112579
1081048,1060997
1081048,2432615
1081048,1082984
1081048,2454155
1081048,107729
1081048,1723157
1081048,1060855
1081048,110264
1081048,1774549
1081048,111259
1081048,112413
1081048,112095
1081785,2436744
1081785,2010064
1081785,2404739
1082339,1772097
1082339,2364706
1082339,1496043
1082339,3891365
1082339,111722
1082339,2450475
1082339,2388306
1082339,2409652
1082339,1772538
1082756,2443840
1082756,111170
1082756,111302
1082756,112807
1082756,1523531
1082756,2385132
1082756,110109
1082756,2437204
1082756,1766261
1082756,2437821
1083100,1471450
1083100,2372614
1083100,1504375
1083299,2465176
1083299,2406057
1083299,1502586
1039539,213121
1039539,62966
1039539,59537
1042881,2582437
1042881,856358
1042881,110361
1042881,987017
1042881,107978
1042881,108569
1042881,2464461
1042881,2342735
1042881,2610896
1042881,2517681
1042881,111602
1042881,2332468
1042881,1039733
1042881,2334728
1042881,2602470
1042881,112276
1042881,2639823
1042881,111253
1042881,1125381
1045756,1055259
1045756,1632977
1045756,1543131
1045756,1722724
1045756,1048389
1048506,70848
1048506,24833
1048506,1439490
1048506,36003
1048506,179362
1048506,63564
1048506,109186
1048506,501677
1048506,112730
1048506,71452
1048506,6944
1051240,1780609
1051240,1060770
1051240,1668932
1051240,1531833
1051240,2411822
1051240,2456081
1051240,1518420
1051240,2432566
1051240,1674551
1051240,1747577
1051240,110138
1051240,2408703
1051240,1384095
1053920,1524096
1053920,1074081
1053920,1060355
1053920,106085
1053920,2106054
1053920,108609
1053920,1720649
1053920,2433119
1053920,1576011
1053920,1491372
1053920,3893230
1053920,1060367
1053920,2388306
1053920,1463731
1053920,1675860
1053920,543765
1053920,2449782
1053920,1543131
1053920,1727869
1053920,326405
1056506,1564422
1056506,2384392
1056506,118381
1056506,2462368
1056506,136995
1056506,1716648
1056506,2411822
1056506,1564448
1056506,1636806
1056506,1591751
1056506,137675
1056506,121165
1056506,112848
1056506,1060945
1056506,1512404
1056506,1060573
1056506,1060830
1056506,2362733
1056506,1663726
1056506,1506546
1056506,1518420
1056506,1740283
1056506,1516927
1059048,1060002
1059048,1059524
1059048,1200374
1059048,1347974
1059048,1275911
1059048,1289133
1059048,1059590
1059048,1202262
1059048,1222167
1059048,1202396
1061647,1376448
1061647,1409360
1061647,1063433
1061647,1064238
1061647,1372656
1061647,1063474
1061647,1218515
1061647,1261417
1061647,1063227
1061647,1067260
1064120,1059425
1064120,1064831
1064120,1067140
1064120,1064228
1064120,1064341
1064120,1059691
1064120,1346381
1064120,1064365
1064120,1059696
1064120,1059688
1064120,3229534
1064120,1399870
1064120,1211257
1064120,1065304
1064120,1067428
1064120,1059591
1064120,1093340
1064120,1067230
1064120,1236959
1066559,1203643
1066559,1372165
1066559,1314568
1066559,1248553
1066559,1067631
1066559,111249
1066559,1293849
1066559,108377
1066559,1304315
1066559,110045
1068814,1126247
1068814,2275851
1068814,1782893
1068814,1682078
1068814,3893596
1068814,1474301
1068814,3893854
1070937,1471450
1070937,1681414
1070937,1082711
1072920,1732440
1072920,3894517
1072920,1718861
1072920,3895117
1074714,2396064
1074714,1776354
1074714,1497129
1074714,1080590
1074714,1568559
1074714,1655668
1074714,2072410
1076322,1270464
1076322,1068091
1076322,1294357
1077777,1391551
1079047,2445260
1079047,1681933
1079047,1710679
1080163,2457125
1080163,2456066
1080163,2446847
1080163,2388306
1080163,1751575
1081016,1888513
1081016,97670
1081016,672343
1081016,3890573
1081016,1481749
1081016,1732758
1081016,406427
1081016,2411424
1081016,406811
1039542,65000
1039542,35241
1039542,48266
1042853,2296832
1042853,145799
1042853,2145677
1042853,2630547
1042853,2159380
1042853,2121500
1042853,1163169
1042853,2121137
1042853,2178858
1042853,2114222
1042853,2256817
1042853,2127166
1042853,2249670
1042853,2153799
1042853,2305096
1042853,1129160
1042853,2119372
1042853,1304932
1042853,1877222
1042853,2251125
1042853,2168952
1042853,1451519
1045772,1053089
1045772,1673608
1045772,2431083
1045772,1050476
1045772,1440526
1045772,2452143
1045772,1881594
1048507,145730
1048507,895172
1048507,6821
1048507,288968
1048507,715650
1048507,6418
1048507,145875
1048507,789077
1048507,28983
1048507,28189
1051249,1496348
1051249,1060298
1051249,1060523
1051249,1060945
1051249,1518420
1051249,1518358
1051249,110138
1051249,1859644
1053937,1080166
1053937,1483853
1053937,1060750
1053937,1060303
1053937,1071315
1053937,2441876
1053937,1060437
1053937,1494070
1053937,1060984
1053937,1060398
1056547,1060833
1056547,2429667
1056547,1060580
1056547,2372614
1056547,1060502
1056547,1504375
1056547,1471450
1056547,1383163
1056547,108606
1056547,1728895
1059042,1417112
1059042,1060253
1059042,1203717
1059042,1276977
1059042,1385512
1059042,1225386
1059042,1222343
1059042,1331052
1059042,1323726
1059042,1228911
1059042,1249456
1059042,1229105
1059042,1060274
1059042,1264180
1059042,1059061
1059042,1276054
1059042,1157400
1059042,1060234
1059042,1242463
1061641,1246177
1629756,3430945
1629756,1586820
1629756,3436166
1629756,2132078
1629756,1949840
1629756,3430418
1629756,2142323
1629756,2142364
1632115,1809473
1632115,1099267
1632115,1770915
1632115,1860435
1632115,1859413
1632115,1136347
1632115,1901534
1634391,1902112
1634391,1583681
1634391,1115846
1634391,1100065
1634391,1702441
1634391,1949811
1634391,1114933
1634391,1131032
1634391,1112979
1634391,1700702
1634391,1146815
1636836,1885673
1636836,2593289
1636836,103012
1636836,1507605
1636836,111719
1639671,1096465
1639671,1842490
1639671,1844609
1642227,1797867
1644771,1231072
1644771,1580420
1644771,1307655
1644771,96876
1644771,1900108
1644771,102255
1644771,1940212
1644771,2154718
1647059,1117807
1649468,765027
1649468,74443
1649468,1833672
1649468,198347
1649468,110979
1649468,107729
1649468,111378
1649468,196595
1649468,1097246
1649468,195255
1649468,197788
1649468,1768958
1651891,1535042
1651891,1634907
1651891,1746375
1651891,1881968
1651891,1659249
1651891,2431352
1651891,2460795
1653450,1134531
1653450,1102020
1653450,1678790
1653450,1709578
1653450,1784941
1653450,1812723
1653450,1812694
1653450,1678622
1655020,118274
1655020,118381
1655020,2443077
1655020,2002893
1655020,108111
1656440,258872
1656440,111722
1656440,437491
1656440,430988
1656440,471789
1657779,1094409
1657779,1690690
1657779,1131975
1658844,302337
1658844,407874
1658844,407875
1658844,1794564
1658844,2154349
1658844,319402
1658844,403691
1658844,1462415
1658844,110701
1658844,308750
1658844,1874765
1039540,69193
1039540,145843
1039540,145708
1039540,795437
1042883,111620
1042883,1250566
1042883,785676
1042883,282513
1042883,90138
1042883,604193
1042883,793606
1042883,1450536
1042883,539178
1042883,786420
1042883,613311
1042883,69189
1042883,677025
1042883,118347
1042883,110416
1042883,526072
1042883,768343
1042883,110810
1042883,391416
1042883,1087952
1042883,797538
1042883,505571
1042883,587644
1042883,796779
1042883,145519
1042883,145908
1042883,2621048
1042883,584316
1045768,1052741
1045768,1058891
1045768,1752204
1045768,1620047
1045768,1052592
1045768,1747923
1045768,110676
1045768,1057916
1048533,599313
1048533,109093
1051246,2443840
1051246,1060321
1051246,1520677
1051246,2276935
1051246,2405770
1051246,2456081
1051246,1518420
1051246,2447134
1051246,2446742
1051246,1748185
1051246,110138
1051246,2419227
1051246,1060650
1051246,2385438
1051246,1493381
1053904,1524096
1053904,1074081
1053904,1170914
1053904,1060355
1053904,2450134
1053904,2106054
1053904,1800520
1053904,1720649
1053904,1491372
1053904,2607469
1053904,1060367
1053904,1760272
1053904,1313686
1053904,2388306
1053904,1463731
1053904,1073388
1053904,2449782
1053904,2427570
1053904,3891584
1053904,1762493
1053904,1078398
1056540,111170
1056540,1060484
1056540,2384229
1056540,1058506
1056540,2450124
1056540,1058786
1056540,1769614
1056540,111662
1056540,2429910
1056540,2459031
1056540,1058937
1056540,2277242
1056540,1722779
1056540,2447548
1056540,1631135
1059052,1338464
1059052,2146753
1059052,1199366
1059052,1836391
1059052,278024
1059052,1167658
1059052,771435
1059052,1564046
1059052,1129512
1059052,1330867
1059052,770612
1059052,1267894
1059052,1277683
1059052,1059582
1061641,117843
1061641,1232803
1061641,1066830
1061641,1257142
1061641,1067400
1061641,137003
1061641,1063627
1061641,118030
1061641,111023
1061641,1227505
1061641,109587
1061641,1064661
1061641,1066710
1064125,117923
1064125,102436
1064125,1388133
1064125,106598
1064125,781289
1064125,108471
1064125,1265774
1064125,1217296
1064125,1350614
1064125,117975
1064125,111514
1066565,1673769
1066565,2442413
1066565,2457391
1066565,2408144
1066565,1440242
1066565,1491954
1066565,1060407
1066565,2358844
1068822,1200355
1068822,1219208
1068822,1200077
1068822,1336431
1068822,1255313
1068822,1065845
1068822,1349177
1068822,1065365
1070947,1416506
1070947,107951
1072934,1076702
1074729,2384257
1074729,2363163
1074729,1060581
1074729,2406024
1074729,1060681
1074729,1720938
1074729,1740283
1074729,2385308
1076319,1216632
1076319,1300844
1076319,1239623
1077766,1318360
1077766,1205569
1077766,1260849
1077766,1233326
1077766,1410265
1079045,1310897
1079045,1287132
1080155,2451361
1080155,1568487
1080155,2458311
1080155,2401677
1080155,686791
1080155,483917
1080155,1799985
1080155,1061016
1080155,415613
1081016,1138746
1081016,3891391
1081016,111053
1081016,1574606
1081016,3890387
1081016,1678933
1081016,407767
182378,778011
1039534,204833
1039534,145843
1039534,118188
1039534,145861
1039534,1207622
1042861,1587799
1042861,122258
1042861,620566
1042861,741016
1042861,127898
1042861,112416
1042861,136994
1042861,145700
1042861,111657
1042861,112810
1042861,111797
1042861,111170
1042861,112325
1042861,145741
1042861,145742
1042861,213842
1042861,118359
1042861,109535
1042861,145122
1042861,65379
1042861,37863
1042861,32117
1042861,112122
1045757,1060512
1045757,627489
1045757,1058786
1045757,1722779
1045757,112807
1045757,111170
1045757,1568514
1045757,1057691
1048530,77990
1048530,150254
1048530,77807
1048530,782070
1048530,781145
1048530,77615
1048530,78460
1051242,2369924
1051242,1564630
1051242,2428070
1051242,1060555
1051242,111148
1051242,1499346
1051242,1060655
1051242,2355344
1051242,107729
1051242,1060818
1051242,1058038
1051242,1397912
1051242,1510072
1051242,109311
1053916,2443840
1053916,1740283
1053916,2396026
1053916,1060945
1053916,107564
1053916,2445133
1053916,1624430
1053916,1354429
1053916,106936
1053916,1484157
1053916,2428819
1053916,1060948
1053916,2442934
1053916,1060919
1053916,1397912
1053916,110138
1053916,2437531
1053916,108893
1053916,1083679
1056550,2443840
1056550,1060577
1056550,1660646
1056550,1060945
1056550,1753160
1056550,1720938
1056550,1058603
1056550,2456081
1056550,2431765
1056550,110138
1056550,1781595
1056550,1788511
1059041,1262851
1059041,1059206
1059041,548365
1059041,678549
1059041,1059222
1059041,594712
1059041,774305
1059041,450727
1059041,1059112
1059041,1059241
1059041,267692
1059041,440369
1059041,371027
1059041,109018
1059041,1059163
1059041,783453
1059041,110698
1059041,1059307
1059041,352495
1059041,1059368
1059041,1147506
1059041,673525
1059041,1059195
1061648,1341314
1061648,1366795
1061648,1060198
1061648,1058633
1061648,348778
1061648,1264459
1061648,1338732
1061648,117902
1061648,1063728
1061648,1058804
1061648,118488
1064151,1065678
1064151,1376765
1064151,1063350
1066556,1329477
1066556,1303175
1066556,1311047
1066556,1064333
1066556,1066478
1066556,1376528
1066556,1361073
1066556,1068150
1066556,1066367
1066556,1374749
1066556,1059007
1068820,1067781
1068820,1059783
1068820,1065868
1068820,1066874
1068820,1203611
1068820,1059973
1070903,1060512
1070903,111170
1070903,2466694
1070903,1060938
1070903,1080076
1070903,2465218
1070903,1769614
1070903,1061016
1070903,1077554
1070903,1492822
1070903,2459031
1070903,1060440
1070903,2277242
1070903,1073916
1072932,1079944
1072932,1076702
1072932,1078822
1074722,2386610
1074722,3890027
1074722,1734006
1074722,2376678
1074722,1563351
1076308,2450411
1076308,2442375
1077755,1060945
1077755,110138
1077755,1788715
1077755,1859644
1077755,2452150
1079046,1202619
1079046,1262473
1079046,1315468
1079046,1378797
1079046,1416463
1079046,1156145
1079046,1307282
1079046,1272405
1079046,1307932
1079046,1337177
1079046,1229947
1079046,1327868
1079046,1305821
1080158,1716377
1039541,109921
1039541,498402
1039541,64518
1042878,210048
1042878,210050
1042878,118019
1042878,784776
1042878,773385
1042878,485265
1042878,799378
1042878,752405
1042878,211736
1042878,626075
1042878,211486
1042878,765217
1042878,2468771
1042878,625316
1042878,210008
1042878,761514
1042878,795947
1042878,766636
1042878,732461
1042878,779357
1042878,614323
1042878,209950
1042878,787382
1042878,782586
1042878,444348
1042878,210110
1042878,208706
1042878,110023
1042878,118092
1042878,1312587
1042878,86220
1042878,716755
1042878,697304
1042878,741849
1042878,208346
1042878,787677
1042878,497374
1042878,772064
1042878,209809
1042878,110968
1042878,449018
1042878,694395
1045776,1640488
1045776,1872936
1045776,1624410
1045776,2373346
1048509,1446555
1048509,37447
1048509,775548
1048509,10951
1048509,67090
1048509,23917
1048509,50928
1048509,108786
1048509,1087667
1048509,43290
1048509,70427
1048509,112252
1048509,35613
1051252,2005728
1051252,1637985
1051252,2460005
1051252,1060398
1051252,1054863
1051252,1747632
1051252,1404785
1051252,1060982
1053942,2462824
1053942,1659435
1053942,2417468
1056509,1075983
1056509,1751570
1056509,1060708
1056509,1520677
1056509,2363163
1056509,1060457
1056509,1058826
1056509,1060523
1056509,2362733
1056509,1060765
1056509,1081009
1056509,1083474
1056509,136995
1056509,1728598
1056509,1077323
1056509,1504696
1056509,1747577
1056509,110138
1056509,1740283
1056509,1060573
1056509,137675
4263235,795401
4263235,76013
4263235,76877
4263235,696656
4263235,706897
4263235,747578
4263235,75919
4263235,73150
1061629,1063809
1061629,1064324
1061629,1062021
1061629,1063174
1061629,1066761
1061629,1349258
1061629,1064075
1061629,1238932
1061629,1306273
1061629,1337255
1061629,1066926
1061629,1059037
1061629,110138
1061629,1062666
1061629,1058502
1061629,1058521
1061629,1205469
1061629,1064158
1061629,1065439
1061629,1202530
1061629,1058277
1061629,1338216
1061629,1386093
1061629,1381115
1064149,1219328
1064149,1270560
1064149,1063621
1064149,1200103
1064149,1228960
1064149,1269430
1064149,1067679
1066563,1239752
1066563,1378954
1066563,107980
1066563,1341807
1066563,1417424
1066563,1331976
1066563,108114
1066563,320787
1066563,1244628
1066563,1219323
1066563,1410525
1068829,1363879
1068829,1067144
1068829,1399757
1068829,1304239
1068829,1287315
1068829,1067256
1070942,1230712
1070942,1311009
1070942,1277738
1070942,1270956
1072904,1722724
1072904,2452214
1072904,1625062
1072904,1664809
1072904,2416906
1072904,1078827
1072904,1080590
1072904,2378192
1072904,2405716
1072904,1669174
1072904,2452073
1072904,1780702
1074718,2401216
1074718,1060512
1074718,111170
1074718,2377475
1074718,1060647
1074718,2432619
1074718,1746202
1074718,1716687
1074718,111539
1074718,1678167
1074718,2435482
1074718,1080732
1074718,2437821
1074718,2429565
1076310,1258464
1076310,1322890
1076310,1205648
1076310,1156145
1076310,1344342
1039547,2619555
1042867,446592
1042867,798849
1042867,459011
1042867,789252
1042867,118313
1042867,112903
1042867,6281
1042867,762207
1042867,29323
1042867,27789
1042867,28430
1042867,112911
1042867,320528
1042867,549777
1042867,35987
1042867,22040
1042867,166041
1042867,746458
1042867,787230
1042867,198690
1042867,19803
1042867,761508
1042867,118181
1042867,55848
1042867,744105
1042867,1195563
1042867,51503
1042867,931120
1042867,421169
1042867,77618
1042867,35638
1042867,762420
1042867,749877
1042867,1463990
1042867,714831
1042867,55864
1042867,20921
1042867,785851
1042867,772924
1042867,39973
1042867,762047
1042867,121149
1042867,1446081
1042867,347588
1042867,1442885
1042867,37064
1042867,1358775
1042867,727330
1042867,607885
1042867,59472
1042867,768952
1042867,172046
1042867,1451735
1042867,118244
1042867,42591
1042867,738523
1042867,697693
1042867,118245
1042867,111712
1042867,203745
1042867,774114
1042867,478435
1042867,145636
1042867,789221
1042867,62950
1042867,307153
1042867,773995
1042867,762064
1042867,793515
1042867,69743
1042867,102259
1042867,772085
1042867,455927
1042867,727289
1042867,112252
1042867,774397
1042867,794878
1045777,1060690
1045777,2445260
1045777,1060502
1048527,788228
1048527,621864
1048527,167721
1048527,506189
1048527,110223
1048527,693433
1048527,127897
1048527,735451
1048527,1241884
1048527,183069
1051236,1573792
1051236,1667361
1051236,1571698
1051236,2457411
1051236,1052532
1051236,1767783
1051236,1076425
1051236,1659210
1051236,1714539
1051236,1399634
1051236,1370926
1051236,2405584
1051236,1657265
1051236,2334226
1051236,1060435
1051236,1055796
1051236,1712052
1051236,1072602
1051236,2277691
1051236,1580285
1051236,1073566
1053936,1526273
1053936,1060770
1053936,746902
1053936,1681864
1053936,1073452
1053936,1060373
1053936,2596566
1053936,2092567
1053936,1527452
1053936,1667295
1056543,111170
1056543,1060484
1056543,2384229
1056543,1769614
1056543,2429910
1056543,2459031
1056543,1058937
1056543,2277242
1056543,1722779
1056543,1631135
1059031,2377984
1059031,1923842
1059031,2323086
1059031,1868567
1059031,1290009
1059031,1059484
1059031,1317917
1059031,1059103
1059031,98592
1059031,1333923
1059031,1408164
1059031,1208233
1059031,2058666
1059031,1672885
1059031,1385270
1059031,1172931
1059031,1445445
1059031,1059272
1059031,1059401
1059031,1385552
1059031,2239830
1059031,2385377
1059031,1326951
1059031,1265640
1059031,1428842
1059031,1310189
1059031,1936125
1059031,2030824
1059031,1310963
1059031,1302006
1059031,1059581
1061635,1058562
1061635,1317381
1061635,1268874
1061635,1289996
1061635,1251346
1061635,1235350
1061635,1248414
1061635,1065264
1061635,1388194
1061635,1255388
1061635,1336240
1061635,1393225
1061635,1063612
1061635,1064181
1061635,1297605
1061635,1290696
1061635,1267724
1061635,1058122
1061635,1065776
1061635,1058139
1061635,1064540
1061635,1257317
1039504,2638546
1039504,1301876
1039504,2585583
1042914,122258
1042914,118359
1045769,3890818
1045769,2276935
1045769,2455918
1045769,1060490
1045769,1060910
1045769,1067566
1045769,1769391
1045769,1074517
1045769,1716377
1048511,145730
1048511,23590
1048511,322505
1048511,572170
1048511,21707
1048511,20364
1048511,145875
1048511,63256
1048511,71571
1048511,48981
1048511,31507
1048511,10328
1048511,28189
1048511,779198
1051241,3699777
1051241,4011268
1051241,1302183
1051241,1060392
1051241,1685770
1051241,1080747
1051241,1656974
1051241,1985021
1051241,1657265
1051241,2437444
1051241,1617685
1051241,1060310
1051241,2455447
1051241,1382873
1051241,1060490
1051241,2059641
1053941,111170
1053941,1678167
1053941,2388301
1053941,1769614
1053941,2363351
1053941,1061016
1056534,1060512
1056534,2462689
1056534,111170
1056534,2377475
1056534,2461384
1056534,1060938
1056534,1678167
1056534,1746202
1056534,1769614
1056534,107951
1056534,1083472
1056534,111539
1056534,1060765
1056534,2459031
1056534,1061016
1056534,2277242
1056534,1060828
1056534,2457978
4263237,2081667
4263237,2362153
4263237,2267917
4263237,1985051
4263237,1539132
4263237,1486590
4263237,1486303
4263555,2585012
4263555,2632447
4263648,111170
4263648,2114285
4263648,1693796
4263648,1804994
4263648,1817230
4263648,830735
4263648,1969681
4263648,2231986
4263648,1280958
4263750,4207495
4263750,4032396
4263750,1911310
4263750,1802391
4263750,1814428
4263750,1649313
4263750,4184226
4263750,1693219
4263750,2225574
4263750,2157991
4263750,3547563
4263750,2010028
4263750,1351725
4263750,4125124
4263750,3216801
4263750,1241673
4263750,1795192
4263750,3203285
4263750,1743191
4263750,2165208
4263750,2179545
4263750,4253023
4263750,1283936
4263750,2229861
4263750,2068135
4263750,4112369
4263750,1805176
4263750,1855230
4263691,895296
4263691,1579143
4263691,895112
4263691,1575956
1061635,779115
1061635,1063797
1061635,1320950
1061635,1063593
1061635,1205238
1061635,1058558
1064144,450747
1064144,1059236
1064144,1059126
1064144,1064360
1064144,1248553
1064144,1059276
1064144,110901
1064144,1063574
1064144,100567
1064144,111204
1064144,1064795
1064144,1064191
